Distance (mm),T (C),P (atm),H2,O2,H2O,CH4,CO,CO2,AR,PT(S),H(S),H2O(S),OH(S),CO(S),CO2(S),CH3(S),CH2(S),CH(S),C(S),O(S)
0.0009862741832532308,800.0000000000001,0.9999999999998999,0.008705104343056496,1.755290323265829e-19,0.5724811354634128,0.09014666209124673,0.011448029290104706,0.2791450906126657,0.0380739781995135,0.9767284180875628,0.005085835676945369,0.0011828099095859673,1.530653695433895e-05,0.0108348284512882,2.1323946098098625e-07,5.082069598972877e-09,1.795391126548745e-11,2.5256464926275188e-12,0.006152491362572576,9.163308055815261e-08
0.0009901802534807568,800.0000000000001,0.9999999999998997,0.008735493261038823,1.7454322659398906e-19,0.5724573446940521,0.09013736470000748,0.011448831620150783,0.2791475873569303,0.038073378367820654,0.9767091554769102,0.005094615162541932,0.0011827374326635691,1.5290523096518908e-05,0.010835353265816455,2.1323699567997103e-07,5.078672366949347e-09,1.7971438188369127e-11,2.5340216720035616e-12,0.006162538424144571,9.137865344485035e-08
0.0009940863237082825,800.0000000000001,0.9999999999998994,0.008765843113158322,1.7356742381071803e-19,0.572433585221043,0.09012807825671547,0.011449636287462438,0.27915007787917373,0.038072779242446966,0.9766899509288375,0.005103367912190446,0.0011826650926300716,1.527458923998321e-05,0.010835880794709525,2.1323453903652058e-07,5.07530063012577e-09,1.7989037215761455e-11,2.5423842491779957e-12,0.006172551225956847,9.112606449018577e-08
0.0009979923939358085,800.0000000000001,0.9999999999998993,0.00879615408562919,1.7260147091012356e-19,0.5724098568950647,0.09011880270938503,0.011450443280229067,0.27915256220965334,0.03807218082003853,0.9766708040234832,0.005112094118863142,0.0011825928886561464,1.5258734653351657e-05,0.010836411022723664,2.132320909755326e-07,5.071954172465679e-09,1.8006707663278535e-11,2.5507342791373393e-12,0.0061825300117267995,9.087529117841702e-08
0.0010018984641633343,800.0000000000001,0.9999999999998993,0.00882642636275956,1.7164522765725624e-19,0.572386159568322,0.09010953800656606,0.011451252586749287,0.27915504037832717,0.038071583097276,0.9766517143444157,0.0051207939736757436,0.0011825208199198781,1.5242958609893678e-05,0.010836943934751606,2.1322965142246956e-07,5.068632779258408e-09,1.8024448851444148e-11,2.5590718166511475e-12,0.006192475023448391,9.062631118810517e-08
0.00100580453439086,800.0000000000001,0.9999999999998991,0.008856660127509476,1.7069855470098452e-19,0.5723624930940988,0.09010028409718729,0.011452064195398858,0.2791575124149412,0.03807098607086443,0.9766326814838324,0.005129467664715562,0.001182448885612254,1.5227260400081475e-05,0.01083747951584757,2.1322722030466516e-07,5.065336240749458e-09,1.804226011720662e-11,2.5673969159893285e-12,0.0062023864973207166,9.037910519596412e-08
0.001009710604618386,800.0000000000001,0.9999999999998989,0.008886855561306091,1.6976130250595693e-19,0.5723388573269065,0.09009104093060775,0.011452878094641608,0.27915997834900164,0.03807038973753643,0.9766137050405682,0.005138115377040637,0.0011823770849350157,1.5211639330118281e-05,0.010838017751217009,2.1322479755085632e-07,5.062064351699683e-09,1.806014081122171e-11,2.575709630804982e-12,0.00621226466575722,9.013365393906402e-08
0.0010136166748459117,800.0000000000001,0.9999999999998989,0.008917012843744158,1.6883334335949858e-19,0.5723152521227238,0.09008180845670224,0.011453694273046733,0.2791624382097248,0.038069794094058446,0.9765947846071665,0.005146737297909629,0.0011823054170850946,1.5196094687253475e-05,0.010838558626095857,2.1322238308802884e-07,5.058816901322172e-09,1.807809026460953e-11,2.584010014352224e-12,0.006222109765257305,8.988993610633589e-08
0.0010175227450734375,800.0000000000001,0.9999999999998987,0.008947132152889354,1.679145568802263e-19,0.5722916773387531,0.0900725866257745,0.011454512719271075,0.27916489202608774,0.03806919913722425,0.9765759197890554,0.005155333608628983,0.001182233881278001,1.5180625789764599e-05,0.010839102125937652,2.1321997684606473e-07,5.055593687862804e-09,1.8096107839172918e-11,2.5922981195352364e-12,0.0062319220251199235,8.964793129019147e-08
0.0010214288153009635,800.0000000000001,0.9999999999998984,0.008977213665265518,1.6700480593525455e-19,0.5722681328334314,0.0900633753885615,0.011455333422060508,0.2791673398268254,0.03806860486385559,0.9765571102014672,0.0051639044868391605,0.0011821624767438426,1.5165231979554913e-05,0.010839648236378611,2.1321757875700907e-07,5.052394516297353e-09,1.8114192917087793e-11,2.6005739986867017e-12,0.006241701668281914,8.940762180832838e-08
0.0010253348855284892,800.0000000000001,0.9999999999998984,0.009007257556032853,1.6610394898857888e-19,0.5722446184662876,0.09005417469618317,0.011456156370239544,0.279169781640458,0.03806801127079889,0.9765383554562483,0.005172450111578298,0.00118209120271082,1.5149912584213862e-05,0.010840196943093378,2.1321518875188276e-07,5.049219187476262e-09,1.8132344867446035e-11,2.608837703730634e-12,0.006251448919646471,8.916898927863982e-08
0.001029240955756015,800.0000000000001,0.9999999999998983,0.009037263998610934,1.6521186281484674e-19,0.5722211340982438,0.09004498450024824,0.011456981552732903,0.27917221749523197,0.038067418354932055,0.976519655165723,0.005180970660371288,0.0011820200584106155,1.5134666933432078e-05,0.010840748231854474,2.1321280676162492e-07,5.046067502828496e-09,1.8150563059542146e-11,2.617089286123634e-12,0.006261164005053695,8.893201178019742e-08
0.001033147025983541,800.0000000000001,0.9999999999998983,0.009067233164825045,1.6432843500309516e-19,0.5721976795914995,0.0900358047528136,0.011457808958557216,0.2791746474191427,0.03806682611316202,0.9765010089543422,0.005189466307265451,0.0011819490430925441,1.5119494379863143e-05,0.010841302088644804,2.1321043271982794e-07,5.0429392704173244e-09,1.8168846886713276e-11,2.6253287971557074e-12,0.006270847141434087,8.869667471008195e-08
0.0010370530962110667,800.0000000000001,0.9999999999998981,0.009097165225056427,1.6345354898217727e-19,0.5721742548094096,0.09002663540634152,0.011458638576812612,0.27917707143995807,0.038066234542421855,0.976482416449085,0.005197937223038164,0.0011818781560114368,1.5104394289587643e-05,0.010841858499551861,2.1320806656058312e-07,5.039834302125805e-09,1.8187195750216688e-11,2.633556287216159e-12,0.006280498546345824,8.846295661832532e-08
0.0010409591664385927,800.0000000000001,0.9999999999998977,0.009124072493339174,1.6267335305857105e-19,0.5721531978080763,0.09001839184836713,0.01145938711592776,0.2791792480343177,0.0380657026999719,0.9764657288083656,0.005205540043154964,0.001181814466671449,1.5090865639791702e-05,0.010842361441736914,2.1320594370301124e-07,5.037059565778208e-09,1.8203764839673654e-11,2.640950791704914e-12,0.006289157856602054,8.825398143135694e-08
0.001044474629643366,800.0000000000001,0.9999999999998974,0.009150949964866529,1.6189988861078103e-19,0.5721321646759199,0.09001015664288975,0.011460137430518104,0.27918141988941303,0.03806517139639272,0.9764490841031785,0.0052131230925751715,0.0011817508800712419,1.507739471169871e-05,0.010842866431591693,2.1320382713018882e-07,5.034303384461605e-09,1.822038569309683e-11,2.6483356363473944e-12,0.006297791792579954,8.804629233129013e-08
0.0010479900928481393,800.0000000000001,0.9999999999998974,0.009177797760899165,1.6113306845370287e-19,0.5721111553156862,0.09000192975608198,0.011460889512808305,0.27918358702502233,0.03806464062950189,0.9764324820694097,0.005220686492042728,0.001181687395682153,1.5063981060078185e-05,0.010843373459212997,2.1320171679557075e-07,5.031565625933305e-09,1.8237057890117128e-11,2.6557108573841483e-12,0.006306400508542556,8.783987454441182e-08
0.0010515055560529126,800.0000000000001,0.9999999999998974,0.009204616001759898,1.6037281276809702e-19,0.5720901696308722,0.08999371115437983,0.011461643355077272,0.2791857494607767,0.03806411039713401,0.976415922446092,0.0052282303629550995,0.001181624012980907,1.5050624232624897e-05,0.010843882514781278,2.13199612653127e-07,5.028846155752033e-09,1.8253781002755484e-11,2.663076489867135e-12,0.006314984154865317,8.763471727221858e-08
0.001055021019257686,800.0000000000001,0.9999999999998973,0.009231404806845572,1.5961904709330456e-19,0.5720692075257161,0.08998550080447935,0.01146239894965748,0.27918790721616105,0.03806358069714041,0.9763994049749593,0.005235754824305856,0.001181560731449155,1.5037323790432793e-05,0.010844393588554165,2.1319751465742246e-07,5.026144843451336e-09,1.8270554616631325e-11,2.6704325693085085e-12,0.00632354288153245,8.743080826620803e-08
0.0010585364824624592,800.0000000000001,0.9999999999998969,0.009258164294654253,1.588716904816987e-19,0.5720482689051755,0.08997729867332899,0.01146315628893379,0.27919006031051863,0.03806305152738876,0.9763829293982876,0.005243259993555744,0.0011814975505707681,1.5024079301802196e-05,0.010844906670842726,2.1319542276309544e-07,5.023461560802704e-09,1.828737832648491e-11,2.677779131999976e-12,0.006332076839457555,8.722813405480023e-08
0.0010620519456672325,800.0000000000001,0.9999999999998969,0.009284894582786295,1.5813065848125326e-19,0.5720273536749273,0.08996910472812912,0.011463915365343158,0.2791922087630512,0.03806252288576298,0.9763664954618466,0.005250745988078208,0.0011814344698353946,1.501089033306935e-05,0.010845421752042972,2.131933369254229e-07,5.020796178924963e-09,1.8304251725094097e-11,2.685116213458482e-12,0.006340586176056669,8.7026684393121e-08
0.0010655674088720058,800.0000000000001,0.9999999999998967,0.009311595787838469,1.5739587508057308e-19,0.572006461741452,0.08996091893636189,0.011464676171381059,0.27919435259280156,0.03806199477016509,0.9763501029181322,0.005258212923359738,0.0011813714887424444,1.4997756460059288e-05,0.010845938822677387,2.1319125710111638e-07,5.018148571093391e-09,1.832117440025778e-11,2.6924438454003406e-12,0.006349071033763765,8.68264452149245e-08
0.0010690828720767791,800.0000000000001,0.9999999999998964,0.009338268025693177,1.5666726881147844e-19,0.5719855930118017,0.08995274126570994,0.01146543869958441,0.2791964918187006,0.03806146717851014,0.9763337515168249,0.005265660914136633,0.001181308606789293,1.4984677261114284e-05,0.010846457873274777,2.1318918324620592e-07,5.015518611986456e-09,1.8338145957325973e-11,2.699762063533673e-12,0.006357531558567715,8.662740570874861e-08
0.0010725983352815524,800.0000000000001,0.9999999999998963,0.00936491141136693,1.5594475829687598e-19,0.5719647473937227,0.08994457168409885,0.011466202942540443,0.27919862645954235,0.038060940108728604,0.9763174410101065,0.0052730900737400594,0.0011812458234779074,1.4971652321251775e-05,0.010846978894436239,2.131871153172208e-07,5.012906178346057e-09,1.8355166010860355e-11,2.7070709040981874e-12,0.00636596789527806,8.642955616048689e-08
0.0010761137984863257,800.0000000000001,0.9999999999998962,0.009391526058997264,1.5522827148284217e-19,0.5719439247956646,0.08993641015970155,0.011466968892887711,0.2792007565339815,0.03806041355876741,0.976301171151143,0.005280500515712554,0.0011811831383127225,1.4958681222444487e-05,0.010847501876821698,2.131850532707787e-07,5.010311145562337e-09,1.8372234161367865e-11,2.7143704004599852e-12,0.006374380187453436,8.62328831663571e-08
0.001079629261691099,800.0000000000001,0.9999999999998962,0.009418112081848718,1.5451774291783723e-19,0.5719231251267759,0.08992825666093555,0.011467736543315551,0.2792028820605354,0.03805988752658893,0.9762849417024173,0.005287892350740436,0.0011811205508111236,1.4945763560967153e-05,0.010848026811236904,2.131829970655492e-07,5.0077333930006254e-09,1.8389350020259544e-11,2.7216605845130414e-12,0.006382768572016526,8.603737514370991e-08
0.0010831447248958724,800.0000000000001,0.999999999999896,0.009444669592345578,1.5381309941177958e-19,0.5719023482968786,0.08992011115645424,0.011468505886562532,0.2792050030575884,0.03805936201017079,0.9762687524259904,0.005295265688487964,0.001181058060491495,1.493289893926666e-05,0.010848553688526144,2.1318094666006202e-07,5.005172802202725e-09,1.840651321321023e-11,2.728941490511477e-12,0.006391133187287074,8.584302269557864e-08
0.0010866601881006457,800.0000000000001,0.9999999999998958,0.00947119870217919,1.5311426382856946e-19,0.5718815942163813,0.0899119736151166,0.011469276915409936,0.27920711954340915,0.03805883700750384,0.9762526030804526,0.005302620638868759,0.0011809956668692144,1.4920086954963295e-05,0.01084908249953692,2.1317890201195928e-07,5.002629253469957e-09,1.8423723364012687e-11,2.736213153481035e-12,0.006399474174811611,8.56498146800664e-08
0.001090175651305419,800.0000000000001,0.9999999999998958,0.009497699522100065,1.524211613500352e-19,0.5718608627964462,0.08990384400604579,0.011470049622694073,0.2792092315361178,0.038058312516596,0.9762364934308508,0.0053099573099952375,0.0011809333694690755,1.4907327214607274e-05,0.010849613235236208,2.1317686308025985e-07,5.0001026293482355e-09,1.844098009716912e-11,2.7434756060867033e-12,0.006407791671344621,8.545773909416141e-08
0.0010936911145101923,800.0000000000001,0.9999999999998958,0.00952417216202035,1.5173373935305284e-19,0.5718401539489066,0.08989572229860039,0.011470824001300096,0.27921133905370205,0.03805778853547047,0.9762204232488425,0.005317275810426682,0.0011808711678252066,1.4894619320068709e-05,0.010850145886707095,2.131748298252888e-07,4.9975928104352056e-09,1.8458283022417213e-11,2.7507288772866464e-12,0.006416085806460457,8.526678634745639e-08
0.0010972065777149656,800.0000000000001,0.9999999999998954,0.009550616731055488,1.5105193993214342e-19,0.5718194675862338,0.08988760846236246,0.011471600044159968,0.27921344211402344,0.038057265062164815,0.976204392305884,0.005324576244171132,0.0011808090614731314,1.488196290047877e-05,0.010850680445070713,2.1317280220746221e-07,4.995099686010723e-09,1.847563178924657e-11,2.7579730006807825e-12,0.006424356714420387,8.507694472702205e-08
0.001100722040919739,800.0000000000001,0.9999999999998954,0.00957703333756775,1.5037567963731058e-19,0.5717988036215026,0.0898795024671253,0.01147237774425012,0.2792155407348242,0.03805674209473019,0.9761884003634748,0.005331858716759998,0.0011807470499376332,1.4869357572794215e-05,0.01085121690138217,2.1317078018482385e-07,4.992623142707736e-09,1.8493026054217305e-11,2.7652080149205746e-12,0.00643260453800643,8.488820469537609e-08
0.0011042375041245122,800.0000000000001,0.9999999999998953,0.009603422089133572,1.4970487766076328e-19,0.5717781619684174,0.08987140428290262,0.011473157094592575,0.2792176349337221,0.03805621963123196,0.9761724471901496,0.00533912333400196,0.0011806851327531799,1.4856802948456717e-05,0.010851755246815618,2.1316876371681707e-07,4.99016306470265e-09,1.851046545181888e-11,2.7724339533303148e-12,0.006440829412565815,8.470055583646953e-08
0.0011077529673292855,800.0000000000001,0.9999999999998952,0.009629783092444362,1.490394931752074e-19,0.5717575425413906,0.08986331387995676,0.01147393808826133,0.2792197247281954,0.038055697669751566,0.9761565325917281,0.005346370198834301,0.0011806233095006306,1.4844298658682606e-05,0.01085229547299369,2.131667527711032e-07,4.987719338828767e-09,1.852794957318134e-11,2.7796508302154096e-12,0.006449031438515906,8.451398889544128e-08
0.0011112684305340588,800.0000000000001,0.9999999999998949,0.009656116453569778,1.483794827731285e-19,0.5717369452553331,0.08985523122872437,0.011474720718367127,0.2792218101356237,0.03805517620838174,0.9761406563348984,0.005353599412204512,0.0011805615797151237,1.4831844342935302e-05,0.010852837571148294,2.1316474730677855e-07,4.985291858534483e-09,1.8545478101305938e-11,2.786858685650734e-12,0.006457210757826063,8.432849319788001e-08
0.0011147838937388321,800.0000000000001,0.9999999999998948,0.009682422277813948,1.4772476956786375e-19,0.5717163700257691,0.08984715629985665,0.011475504978065428,0.2792238911732659,0.038054655245228844,0.9761248181764532,0.005360811076539645,0.0011804999429211123,1.4819439627425484e-05,0.010853381532447248,2.1316274728057e-07,4.982880514166644e-09,1.8563050721970093e-11,2.7940575638782963e-12,0.0064653675209679845,8.414405832961878e-08
0.0011182993569436054,800.0000000000001,0.9999999999998946,0.009708700669716285,1.470752699997501e-19,0.5716958167688349,0.0898390890642199,0.011476290860556888,0.2792259678582587,0.03805413477841349,0.976109017908403,0.005368005291873554,0.0011804383986866907,1.480708415593358e-05,0.010853927348477966,2.1316075265696718e-07,4.980485198155744e-09,1.8580667076748864e-11,2.801247490721652e-12,0.00647350184510818,8.396067486416246e-08
0.0011218148201483787,800.0000000000001,0.9999999999998944,0.009734951733048402,1.4643092400574936e-19,0.5716752854012813,0.08983102949289518,0.011477078359087265,0.27922804020761804,0.03805361480606978,0.9760932553326249,0.00537518215740477,0.0011803769465931946,1.4794777571860501e-05,0.010854475010976836,2.1315876340252151e-07,4.978105802061135e-09,1.859832679300139e-11,2.808428487087644e-12,0.0064816138382185135,8.377833405793874e-08
0.001125330283353152,800.0000000000001,0.9999999999998944,0.009761175570836094,1.4579170688047237e-19,0.5716547758404574,0.08982297755717314,0.011477867466946304,0.27923010823824146,0.038053095326345536,0.976077530233013,0.005382341773409521,0.001180315586201414,1.4782519513775124e-05,0.010855024511527178,2.1315677947972246e-07,4.975742217388996e-09,1.861602951762306e-11,2.8156005819465127e-12,0.006489703625357479,8.359702434746886e-08
0.0011288457465579254,800.0000000000001,0.9999999999998942,0.009787372285384779,1.451575383226757e-19,0.5716342880042886,0.08981493322854672,0.01147865817746619,0.2792321719669118,0.038052576337401785,0.9760618423730183,0.005389484235381907,0.0011802543170494541,1.4770309642117469e-05,0.010855575841523935,2.13154800846682e-07,4.973394345502241e-09,1.8633774993105914e-11,2.8227638257404916e-12,0.006497771356992937,8.34167397474708e-08
0.0011323612097626987,800.0000000000001,0.9999999999998942,0.009813541978265203,1.445283534846226e-19,0.5716138218112891,0.08980689647871459,0.011479450484022257,0.27923423141029613,0.03805205783741258,0.9760461915556033,0.005396609642079607,0.0011801931387234782,1.4758147600139842e-05,0.010856128992836339,2.1315282746992674e-07,4.9710620775554776e-09,1.8651562835716255e-11,2.829918236448748e-12,0.006505817140318679,8.323746727475388e-08
0.001135876672967472,800.0000000000001,0.9999999999998939,0.009839684750339884,1.4390410247747067e-19,0.5715933771805402,0.08979886727957406,0.011480244380031828,0.2792362865849493,0.038051539824564794,0.9760305775871968,0.0054037180879812005,0.001180132050815521,1.4746033055992577e-05,0.010856683957402524,2.1315085931686406e-07,4.9687453129780945e-09,1.8669392710484392e-11,2.837063838715133e-12,0.0065138410832359305,8.305920087757881e-08
0.0011393921361722453,800.0000000000001,0.9999999999998938,0.009865800701762288,1.4328473576009863e-19,0.5715729540316906,0.08979084560322129,0.01148103985895408,0.27923833750731336,0.03805102229705816,0.9760150002475518,0.005410809669096625,0.0011800710528865827,1.4733965663775347e-05,0.010857240726914167,2.1314889634886406e-07,4.966443949154042e-09,1.8687264307413722e-11,2.844200669176684e-12,0.006521843319085393,8.28819298330931e-08
0.0011429075993770186,800.0000000000001,0.9999999999998935,0.009891889931983276,1.4267018666517857e-19,0.5715525522849528,0.08978283142194945,0.011481836914289641,0.2792403841937199,0.038050505253105035,0.9759994593260755,0.005417884478998798,0.0011800101445106454,1.4721945091529034e-05,0.010857799293203069,2.1314693852944142e-07,4.96415788716156e-09,1.870517732311209e-11,2.8513287621393325e-12,0.006529823973822848,8.270564482775416e-08
0.001146423062581792,800.0000000000001,0.9999999999998934,0.009917952539755331,1.4206040320054326e-19,0.571532171861098,0.08977482470824769,0.011482635539580259,0.2792424266603883,0.038049988690930514,0.9759839546240524,0.005424942612994708,0.0011799493252769501,1.470997099641885e-05,0.010858359648268465,2.131449858245333e-07,4.961887023446853e-09,1.8723131415113507e-11,2.858448142864252e-12,0.006537783159618639,8.253033802707098e-08
0.0011499385257865652,800.0000000000001,0.9999999999998933,0.009943988623235539,1.4145535337927382e-19,0.571511812681374,0.08976682543477248,0.011483435728403173,0.279244464923444,0.0380494726087707,0.9759684859643125,0.005431984161240394,0.0011798885948019187,1.4698043065837912e-05,0.010858921784371724,2.1314303820497639e-07,4.959631261947443e-09,1.8741126243440306e-11,2.8655588289486617e-12,0.00654572097193115,8.23560002557754e-08
0.0011534539889913385,800.0000000000001,0.9999999999998932,0.009969998279832356,1.4085498367922326e-19,0.5714914746676292,0.08975883357438978,0.011484237474380507,0.279246498998893,0.03804895700487503,0.9759530531323531,0.005439009215134361,0.0011798279526584645,1.4686160977122118e-05,0.010859485693412543,2.131410956332603e-07,4.957390507429929e-09,1.8759161532944454e-11,2.872660859956341e-12,0.006553637542722911,8.218262340437235e-08
0.0011569694521961118,800.0000000000001,0.9999999999998932,0.009995981606211953,1.4025921290080165e-19,0.5714711577423061,0.08975084910017382,0.011485040771177483,0.27924852890262436,0.03804844187750632,0.9759376558884977,0.005446017868745566,0.0011797673983903244,1.4674324384661734e-05,0.01086005136706032,2.1313915806608747e-07,4.955164659934172e-09,1.877723702579611e-11,2.8797542869887937e-12,0.006561533026743641,8.201019829570175e-08
0.0011604849154008851,800.0000000000001,0.999999999999893,0.010021938698396337,1.3966799527939733e-19,0.571450861828363,0.08974287198537916,0.01148584561249792,0.27925055465042464,0.03804792722493894,0.9759222941123316,0.005453010209319413,0.0011797069316857056,1.4662532994099458e-05,0.010860618798304768,2.131372254866092e-07,4.9529536235714254e-09,1.8795352297731193e-11,2.8868390965138426e-12,0.0065694074647853875,8.183871792352133e-08
0.0011640003786056584,800.0000000000001,0.9999999999998928,0.010040701707974517,1.3924309157418818e-19,0.5714361912950968,0.08973710531421245,0.011486428854575553,0.2792520176465028,0.03804755518163785,0.9759112022366369,0.005458058875016349,0.0011796632398749674,1.4654030211866841e-05,0.010861030411917744,2.1313583040086449e-07,4.951363173333518e-09,1.8808482894817446e-11,2.891959431635768e-12,0.006575091382208603,8.171523958958399e-08
0.0011665437288745446,800.0000000000001,0.9999999999998925,0.010059451072008667,1.3882053511378337e-19,0.5714215316906388,0.08973134247117316,0.01148701289944732,0.2792534784814192,0.03804718338531273,0.975900128704702,0.005463099083057768,0.0011796195934821192,1.4645550799885932e-05,0.010861442937993003,2.1313443788576856e-07,4.9497803932315235e-09,1.882163412784957e-11,2.897075309973224e-12,0.006580764431780477,8.159224772922376e-08
0.0011690870791434306,800.0000000000001,0.9999999999998924,0.010078186826236362,1.3840026266580047e-19,0.5714068829863153,0.0897255834463084,0.011487597744765954,0.27925493716105265,0.03804681183532145,0.9758890734384628,0.005468130866716839,0.0011795759923512359,1.463709464119045e-05,0.010861856373558694,2.1313304792771635e-07,4.948205248684123e-09,1.883480589683104e-11,2.9021867460173086e-12,0.006586426661539543,8.14697393296138e-08
0.0011716304294123166,800.0000000000001,0.9999999999998923,0.01009690900622049,1.379822950163001e-19,0.5713922451535915,0.08971982822971412,0.011488183388194776,0.2792563936912541,0.03804644053102504,0.9758780364885086,0.005473154259505172,0.0011795324364806642,1.4628661621504497e-05,0.010862270717047831,2.1313166054125494e-07,4.94663769230752e-09,1.8847997835468896e-11,2.9072936734776128e-12,0.006592077989071209,8.134771146779281e-08
0.0011741737796812028,800.0000000000001,0.999999999999892,0.01010868899936118,1.377203473406624e-19,0.5713830351635538,0.08971620686170548,0.011488552500631504,0.2792573095803689,0.038046206894379334,0.9758710972482922,0.005476312552027093,0.0011795050380484383,1.4623364253600971e-05,0.010862532039443212,2.1313078838340306e-07,4.94565468720304e-09,1.885631351855173e-11,2.910506576768759e-12,0.0065956303885941255,8.127113132064468e-08
0.001175774999085073,800.0000000000001,0.9999999999998922,0.01012046363503375,1.3745930928809164e-19,0.571373829464274,0.08971258699678829,0.011488921927906869,0.2792582246212899,0.03804597335470724,0.9758641651694527,0.005479467539834508,0.001179477657397835,1.461807598144633e-05,0.010862793719277113,2.131299172254942e-07,4.944674672509541e-09,1.8864637232825682e-11,2.9137177328223636e-12,0.006599178546946084,8.119473963460091e-08
0.0011773762184889435,800.0000000000001,0.999999999999892,0.010132232922012176,1.3719917276937495e-19,0.5713646280487122,0.0897089686325193,0.011489291669443727,0.2792591388154615,0.03804573991185119,0.975857240258378,0.005482619231134121,0.0011794502945211575,1.4612796776986945e-05,0.01086305575609624,2.1312904706978536e-07,4.9436976372313455e-09,1.8872968901038864e-11,2.91692712918394e-12,0.006602722450023224,8.111853569850856e-08
0.001178977437892814,800.0000000000001,0.9999999999998918,0.010143996869037709,1.3693992936134664e-19,0.5713554309098545,0.08970535176646441,0.011489661724666868,0.2792600521643224,0.038045506565654086,0.9758503224968199,0.0054857676340469156,0.0011794229493812787,1.4607526611714343e-05,0.010863318149182013,2.1312817791313623e-07,4.942723572830665e-09,1.8881308496853776e-11,2.9201347688516533e-12,0.006606262108736449,8.10425187550764e-08
0.0011805786572966841,800.0000000000001,0.9999999999998918,0.010155755484825812,1.3668157460289529e-19,0.5713462380407079,0.08970173639619669,0.011490032093002632,0.2792609646693075,0.038045273315959395,0.9758434118526785,0.005488912756619188,0.0011793956219245383,1.4602265456999769e-05,0.01086358089766696,2.1312730974937048e-07,4.941752472224689e-09,1.8889656023223077e-11,2.9233406636104503e-12,0.006609797548090476,8.096668804929792e-08
0.0011821798767005546,800.0000000000001,0.9999999999998914,0.010167508778069144,1.3642410390863117e-19,0.5713370494342976,0.08969812251929574,0.011490402773878722,0.27926187633184796,0.03804504016261095,0.9758365083152808,0.005492054606909794,0.001179368312122967,1.459701328485484e-05,0.010863844000917151,2.1312644257700288e-07,4.940784326269622e-09,1.8898011439189135e-11,2.9265448118538105e-12,0.006613328771389953,8.089104286894546e-08
0.001183781096104425,800.0000000000001,0.9999999999998913,0.010179256757423259,1.3616751265768436e-19,0.5713278650836783,0.08969451013335136,0.011490773766725042,0.279262787153369,0.03804480710545324,0.975829611873101,0.005495193192961225,0.001179341019947631,1.4591770067295776e-05,0.010864107458291559,2.1312557639435757e-07,4.939819125884507e-09,1.8906374705146867e-11,2.9297472124480877e-12,0.006616855782817146,8.081558248252991e-08
0.0011853823155082953,800.0000000000001,0.9999999999998914,0.010202736808933225,1.3565695195514636e-19,0.571309509122154,0.08968728982473498,0.011491516686057194,0.2792646062790299,0.0380443412790909,0.9758158401920135,0.005501460604213872,0.0011792864883167962,1.4581310384113912e-05,0.01086463543246335,2.1312384698357508e-07,4.937897529517743e-09,1.8923124707165234e-11,2.9361467894241266e-12,0.006623897223791766,8.066521318385105e-08
0.0011885847543160364,800.0000000000001,0.9999999999998911,0.010222698441183627,1.3522526677825253e-19,0.5712939040677671,0.08968115101047251,0.01149214978552588,0.27926615146849304,0.03804394522655782,0.9758041445608979,0.005506783099513187,0.0011792401445785202,1.4572438583769354e-05,0.010865085774568626,2.1312237857995212e-07,4.936271718288714e-09,1.8937401167554878e-11,2.941586478025887e-12,0.006629875363483506,8.053784506091342e-08
0.0011913095887572884,800.0000000000001,0.9999999999998911,0.010242644802024735,1.3479607115581246e-19,0.571278311243778,0.08967501648127169,0.011492783780713098,0.27926769424173203,0.0380435494504803,0.9757924692341594,0.005512096249899472,0.0011791938513889331,1.4563592337728128e-05,0.010865537132565108,2.131209130008257e-07,4.934654324212499e-09,1.8951700014754707e-11,2.9470211462328894e-12,0.00663584145118112,8.041100230355444e-08
0.0011940344231985403,800.0000000000001,0.999999999999891,0.010262575933353486,1.3436934457230047e-19,0.5712627306165681,0.0896688862254679,0.011493418668854685,0.2792692346056502,0.038043153950105796,0.9757808141198592,0.005517400094006766,0.0011791476085647378,1.455477151100936e-05,0.01086598950295346,2.1311945023018203e-07,4.933045307365423e-09,1.896602113473711e-11,2.9524508116875007e-12,0.006641795544009271,8.028468142260677e-08
0.0011967592576397922,800.0000000000001,0.9999999999998905,0.01028249187682661,1.3394506685801938e-19,0.5712471621527105,0.08966276023146387,0.011494054447200861,0.279270772567112,0.03804275872468608,0.9757691791468748,0.0055226946701083445,0.0011791014159480103,1.4545975970801338e-05,0.01086644288247257,2.1311799025654916e-07,4.931444626458655e-09,1.8980364375745787e-11,2.957875479705487e-12,0.006647737678373701,8.015887898878572e-08
0.0011994840920810442,800.0000000000001,0.9999999999998904,0.010302392673893013,1.3352321769965764e-19,0.5712316058189455,0.08965663848772065,0.011494691113014294,0.2792723081329497,0.03804236377347674,0.9757575642153804,0.005527980016357655,0.001179055273346768,1.4537205583738963e-05,0.010866897267562537,2.1311653306214836e-07,4.929852242852861e-09,1.899472964167059e-11,2.96329517308535e-12,0.006653667919833701,8.00335915652254e-08
0.0012022089265222961,800.0000000000001,0.9999999999998903,0.010322278365802705,1.3310377708521737e-19,0.5712160615821729,0.08965052098275499,0.01149532866356952,0.2792738413099629,0.03804196909573692,0.9757459692676477,0.005533256170434012,0.001179009180619902,1.4528460219899916e-05,0.010867352655128285,2.13115078638411e-07,4.9282681150451446e-09,1.9009116762115323e-11,2.968709890002624e-12,0.0066595862918102985,7.990881580858417e-08
