,time (s),T1 (K),P1 (bar),V1 (m3),T2 (K),P2 (bar),V2 (m3)
162,0.06519999999999983,658.8243223707375,7.12642947710548,1.873459203621525,2624.517216116679,8.63315171661869,0.12654079637847315
163,0.06559999999999983,659.4986837127693,7.144260496464429,1.8706961808088116,2613.1518443791865,8.40911554809995,0.1293038191911864
164,0.06599999999999982,660.0716236035306,7.159369744839271,1.8683699723663103,2603.4032285138924,8.227225630337772,0.13163002763368783
165,0.06639999999999982,660.5610994094638,7.172234027697283,1.8664018251270835,2594.937960493452,8.07758474331817,0.13359817487291428
166,0.06679999999999982,660.9811362874361,7.183226926610693,1.864730554069386,2587.5081380336665,7.95315883959663,0.1352694459306118
167,0.06719999999999982,661.3428951812388,7.192646584741431,1.8633077008509231,2580.924785263313,7.848798073476653,0.13669229914907452
168,0.06759999999999981,661.655393780034,7.200734514771201,1.8620942804441711,2575.0408649477113,7.760637826459563,0.13790571955582634
169,0.06799999999999981,661.9260098297059,7.2076887656881645,1.8610585203200394,2569.7400007745723,7.685716973081038,0.13894147967995804
170,0.06839999999999981,662.160842311787,7.213673397494607,1.8601742454972838,2564.928754069004,7.621726156996807,0.13982575450271373
171,0.0687999999999998,662.3649773176945,7.218825475769346,1.8594196951288033,2560.531180190222,7.566836714412585,0.14058030487119474
172,0.0691999999999998,662.5426873517283,7.22326032874949,1.8587766393720981,2556.484912290952,7.519581552169283,0.14122336062790014
173,0.0695999999999998,662.6975838847758,7.2270755824350585,1.8582297063648645,2552.738274789735,7.478770189153261,0.14177029363513283
174,0.0699999999999998,662.8327357901635,7.230354301360753,1.8577658619384256,2549.248122674021,7.443427008189131,0.1422341380615713
175,0.0703999999999998,662.9507628371271,7.23316747437869,1.8573740005997004,2545.9781916585,7.412745499399296,0.14262599940029655
176,0.0707999999999998,663.0539098950304,7.235575991962131,1.8570446221488754,2542.8978293552086,7.386053948509423,0.1429553778511215
177,0.07119999999999979,663.1441069615403,7.23763224956538,1.8567695710683008,2539.980998772248,7.362789206516851,0.14323042893169619
178,0.07159999999999979,663.2230184213631,7.2393814665532545,1.8565418234146391,2537.2054825111904,7.342476307700735,0.14345817658535784
179,0.07199999999999979,663.2920828956046,7.240862754750763,1.8563553149878886,2534.5522553975197,7.324712686591692,0.1436446850121084
180,0.07239999999999978,663.3525466146194,7.242110015334025,1.8562047978672198,2532.0049713199974,7.309155590822493,0.14379520213277702
181,0.07279999999999978,663.4054911339377,7.2431526848885195,1.856085721605379,2529.549546070529,7.295512049520492,0.14391427839461776
182,0.07319999999999978,663.4518566017014,7.244016362728932,1.8559941337527008,2527.173814095995,7.28353077765436,0.14400586624729567
183,0.07359999999999978,663.49246139358,7.244723341052746,1.8559265961130655,2524.867244598639,7.272995589251426,0.14407340388693102
184,0.07399999999999977,663.5280187204545,7.2452930539286955,1.855880114066445,2522.6207044147422,7.263720004262709,0.14411988593355138
185,0.07439999999999977,663.5591508244618,7.24574246156923,1.8558520762750728,2520.426259294089,7.255542783231204,0.14414792372492372
186,0.07479999999999977,663.5864010043489,7.246086376152762,1.8558402037008273,2518.277007541342,7.248324242658341,0.14415979629916906
187,0.07519999999999977,663.6102440832776,7.246337745771528,1.8558425052979346,2516.1669369722395,7.241943135187381,0.1441574947020617
188,0.07559999999999976,663.6310952946448,7.246507895639872,1.855857240456158,2514.0908048663987,7.236294056964147,0.14414275954383812
189,0.07599999999999976,663.6493179476146,7.246606736334362,1.8558828866448747,2512.044035628762,7.231285257863059,0.1441171133551214
190,0.07639999999999976,663.6652300763344,7.246642944552809,1.8559181113796228,2510.0226325612543,7.226836777409648,0.14408188862037316
191,0.07679999999999976,663.6791102236241,7.246624120449951,1.855961747860968,2508.023102089397,7.222878851721969,0.14403825213902782
192,0.07719999999999975,663.6912024220791,7.246556923198863,1.8560127740149317,2506.042388445857,7.219350560027705,0.14398722598506428
193,0.07759999999999975,663.701720538171,7.246447189275643,1.8560702942279346,2504.077817778795,7.216198661900769,0.14392970577206152
194,0.07799999999999975,663.7108520521456,7.246300035423523,1.8561335234652088,2502.1270491257656,7.213376596131031,0.14386647653478712
195,0.07839999999999975,663.7187613505929,7.24611994837277,1.856201773445695,2500.1880322960114,7.21084361820163,0.14379822655430094
196,0.07879999999999975,663.7255925912814,7.245910862929223,1.8562744406194467,2498.258971328276,7.208564057266878,0.1437255593805493
197,0.07919999999999974,663.7314722106497,7.245676230341643,1.8563509956495263,2496.3382928271476,7.206506671234767,0.14364900435046987
198,0.07959999999999974,663.7365110778462,7.245419077045417,1.8564309743802327,2494.424618315497,7.204644095263499,0.14356902561976362
199,0.07999999999999974,663.7408065941308,7.245142061922916,1.8565139690387438,2492.5167379421773,7.202952310285408,0.14348603096125231
200,0.08039999999999974,663.7444441642577,7.244847516448788,1.8565996220693217,2490.6135919054805,7.201410270657543,0.14340037793067437
201,0.08079999999999973,663.7474986297251,7.244537483798166,1.8566876201293903,2488.7142525198005,7.199999544191413,0.14331237987060574
202,0.08119999999999973,663.7500357428181,7.244213759063396,1.8567776879167175,2486.8179056513404,7.198703943423255,0.1432223120832786
203,0.08159999999999973,663.7521131737797,7.243877916744797,1.8568695839522282,2484.923838127823,7.197509274521048,0.14313041604776808
204,0.08199999999999973,663.7537815255893,7.243531338445683,1.8569630963317367,2483.0314251085697,7.196403085225708,0.1430369036682596
205,0.08239999999999972,663.755085230945,7.243175237353307,1.8570580389713396,2481.1401188071336,7.19537444228919,0.14294196102865667
206,0.08279999999999972,663.7560632688595,7.242810677800836,1.8571542486083075,2479.2494396704915,7.194413754621947,0.14284575139168895
207,0.08319999999999972,663.7567498373343,7.242438593628834,1.8572515819859956,2477.3589678872413,7.193512606990113,0.14274841801400043
208,0.08359999999999972,663.7571749515726,7.242059804514009,1.8573499133505529,2475.4683360688823,7.1926636128526145,0.14265008664944312
209,0.08399999999999971,663.7573649479343,7.241675029726522,1.8574491323422253,2473.5772228822634,7.1918602901593,0.1425508676577708
210,0.08439999999999971,663.7573429351759,7.241284900447691,1.8575491421073251,2471.685347482584,7.191096950482289,0.1424508578926708
211,0.08479999999999971,663.75712919171,7.240889970614124,1.857649857636101,2469.792464673015,7.190368601708466,0.14235014236389495
212,0.0851999999999997,663.7567415106543,7.2404907263367635,1.8577512043191013,2467.898360286712,7.189670862519729,0.14224879568089424
213,0.0855999999999997,663.7561955047414,7.240087594223941,1.8578531166714962,2466.002848188527,7.188999889488954,0.14214688332849923
214,0.0859999999999997,663.7555048735721,7.239680948676418,1.8579555372149503,2464.1057656403063,7.188352308424285,0.14204446278504496
215,0.0863999999999997,663.7546816379422,7.239271118283536,1.858058415497248,2462.2069719367573,7.187725160527184,0.14194158450274721
216,0.0867999999999997,663.7537363455239,7.238858391437262,1.8581617072317638,2460.3063446335136,7.187115849139148,0.1418382927682315
217,0.0871999999999997,663.7526782525895,7.238443021292066,1.8582653735371564,2458.403777946043,7.186522096716162,0.14173462646283924
218,0.08759999999999969,663.7515154824727,7.238025230089815,1.858369380274376,2456.4991805761974,7.1859419054862395,0.14163061972561963
219,0.08799999999999969,663.7502551657824,7.237605212986351,1.858473697460009,2454.59247400271,7.185373523142509,0.1415263025399869
220,0.08839999999999969,663.7489035575487,7.237183141248961,1.8585782987761221,2452.683591037027,7.18481541416142,0.14142170122387374
221,0.08879999999999968,663.7474661469881,7.236759165251617,1.8586831611109773,2450.7724744607044,7.184266232865708,0.14131683888901833
222,0.08919999999999968,663.7459477591511,7.236333417248042,1.8587882641337032,2448.85907577563,7.183724798467502,0.14121173586629232
223,0.08959999999999968,663.744352629017,7.235906013394273,1.85889358998424,2446.9433542734055,7.183190076896422,0.14110641001575572
224,0.08999999999999968,663.7426844782349,7.235477055842181,1.8589991229522065,2445.0252761020615,7.182661161981714,0.14100087704778924
225,0.09039999999999968,663.7409465758361,7.235046634396202,1.8591048492228333,2443.1048134986695,7.182137260513506,0.14089515077716216
226,0.09079999999999967,663.7391417993628,7.234614828180559,1.8592107566211384,2441.1819440512863,7.181617677246059,0.14078924337885704
227,0.09119999999999967,663.7372726773026,7.234181706797512,1.8593168344343367,2439.25665016578,7.1811018044796375,0.14068316556565894
